Model,Cluster,Group,CondoComplex,CondoComplexName,NBHD,PARCEL,ABSTRPRD,LIVEAREA,FINBSMNT,BASEMENT,YRBUILT,CONDITION,QUALITY,TOTUNITS,STORIES,GARTYPE,NOCARS,XTRAFFIC,FLOORLVL,NUMBDRM,NUMBATHS,COMMUSE,ARCSTYLE,SPRICE,DEDUCT,NETPRICE,TASP,SMONTH,SYEAR,QUALIFIED,STATUS
41,7,,952,Centre Pointe Stations Condos,651,06302-23-024-024,1130,775,0,0,1962,AVG,C,1,1,None,0,,1,1,1,,MIDDLE UNIT,47500,0,47500,47500,12,2011,U,I
41,7,,952,Centre Pointe Stations Condos,651,06302-23-032-032,1130,770,0,0,1962,AVG,C,1,1,None,0,,2,1,1,,MIDDLE UNIT,32000,0,32000,32000,12,2010,U,I
41,7,,952,Centre Pointe Stations Condos,651,06302-23-068-068,1130,770,0,0,1962,AVG,C,1,1,None,0,,5,1,1,,MIDDLE UNIT,32000,0,32000,32000,9,2010,U,I
41,7,,952,Centre Pointe Stations Condos,651,06302-23-069-069,1130,717,0,0,1962,AVG,C,1,1,None,0,,5,1,1,,MIDDLE UNIT,41000,0,41000,41000,5,2011,U,I
19,18,,,,651,06302-25-014-000,1112,835,793,835,1959,AVG,C,1,1,None,0,,,2,2,,ONE-STORY,190000,5000,185000,185000,5,2012,Q,I
19,18,,,,651,06302-25-015-000,1112,835,751,835,1959,AVG,C,1,1,Det,2,,,2,2,,ONE-STORY,207500,6000,201500,201500,5,2011,Q,I
20,4,,,,661,06303-02-008-000,1112,1423,573,1151,1955,AVG,C,1,1,Det,2,,,3,2,,ONE-STORY,273000,0,273000,273000,11,2011,Q,I
20,4,,,,661,06303-02-011-000,1112,1363,765,1355,1955,Good,C,1,1,Att,1,,,3,3,,ONE-STORY,286000,350,285650,285650,4,2012,Q,I
20,4,,,,661,06303-02-011-000,1112,1363,765,1355,1955,Good,C,1,1,Att,1,,,3,3,,ONE-STORY,150000,0,150000,150000,1,2012,U,I
20,4,,,,661,06303-03-011-000,1112,1600,1429,1588,1956,AVG,C,1,1,Att,2,,,3,3,,ONE-STORY,350000,4000,346000,346000,8,2011,Q,I
20,4,,,,661,06303-03-019-000,1112,1354,961,1354,1956,AVG,C,1,1,Att,1,,,3,3,,ONE-STORY,279900,9270,270630,270630,7,2011,Q,I
20,3,,,,660,06303-04-005-000,1112,1642,402,447,1953,AVG,C,1,1,Det,2,,,3,2,,ONE-STORY,262500,0,262500,262500,5,2011,U,I
20,3,,,,660,06303-04-011-000,1112,1366,0,0,1953,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,253000,0,253000,253000,11,2010,Q,I
20,4,,,,661,06303-05-002-000,1112,1368,994,1104,1955,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,289000,5000,284000,284000,10,2011,Q,I
20,3,,,,660,06303-06-007-000,1112,1155,0,0,1953,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,190000,4562,185438,185438,5,2012,U,I
20,3,,,,660,06303-06-008-000,1112,1358,0,0,1953,AVG,C,1,1,None,0,,,3,2,,ONE-STORY,235000,2750,232250,232250,9,2010,Q,I
20,3,,,,660,06303-06-013-000,1112,1369,0,0,1953,AVG,C,1,1,None,0,,,3,2,,ONE-STORY,231000,0,231000,231000,4,2012,Q,I
20,2,,,,659,06303-07-012-000,1112,1155,0,0,1953,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,225000,0,225000,225000,4,2012,Q,I
20,3,,,,660,06303-09-005-000,1112,1636,0,0,1954,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,248900,5800,243100,243100,8,2010,Q,I
20,3,,,,660,06303-11-001-000,1112,1070,422,422,1953,Good,C,1,1,Det,1,,,3,2,,ONE-STORY,254000,500,253500,253500,11,2010,Q,I
20,3,,,,660,06303-11-002-000,1112,1367,0,0,1953,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,205000,5000,200000,200000,6,2012,U,I
20,3,,,,660,06303-11-010-000,1112,1727,0,0,1953,Good,C,1,1,Det,2,,,3,2,,ONE-STORY,322000,0,322000,322000,6,2011,Q,I
20,3,,,,660,06303-12-001-000,1112,1440,0,0,1953,AVG,C,1,1,Det,2,,,2,2,,ONE-STORY,252000,0,252000,252000,2,2011,Q,I
20,3,,,,660,06303-13-008-000,1112,1070,0,0,1953,AVG,C,1,1,Det,2,,,3,1,,ONE-STORY,206000,0,206000,206000,12,2010,Q,I
20,3,,,,660,06303-13-010-000,1112,1070,0,0,1953,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,220000,0,220000,220000,4,2012,Q,I
20,3,,,,660,06303-14-002-000,1112,1480,0,0,1954,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,240000,0,240000,240000,6,2011,Q,I
20,3,,,,660,06303-14-011-000,1112,1119,0,0,1953,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,130000,0,130000,130000,12,2010,U,I
20,3,,,,660,06303-14-013-000,1112,1119,0,0,1953,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,148501,0,148501,148501,3,2011,U,I
20,3,,,,660,06303-14-020-000,1112,1377,0,0,1955,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,230000,4000,226000,226000,7,2011,Q,I
20,4,,,,661,06303-15-003-000,1112,1190,1071,1190,1955,AVG,C,1,1,Att/Det,3,,,3,2,,ONE-STORY,221300,1217,220083,220083,5,2011,U,I
20,4,,,,661,06303-16-007-000,1112,1102,882,1102,1954,AVG,C,1,1,Det,2,,,3,2,,ONE-STORY,275631,0,275631,275631,6,2012,U,I
20,2,,,,659,06303-20-002-000,1112,1310,1179,1310,1956,AVG,C,1,1,Att,2,,,3,3,,ONE-STORY,326000,0,326000,326000,6,2012,Q,I
20,2,,,,659,06303-22-008-000,1112,1115,444,1115,1955,AVG,C,1,1,Att,2,,,3,2,,ONE-STORY,257000,0,257000,257000,7,2010,Q,I
20,2,,,,659,06303-22-010-000,1112,1119,1007,1119,1955,AVG,C,1,1,Att,2,,,3,2,,ONE-STORY,290000,1200,288800,288800,12,2011,Q,I
20,10,,,,658,06304-02-029-000,1112,1279,1160,1279,1982,AVG,C,1,1,Att,1,,,2,2,,ONE-STORY,185000,3885,181115,181115,5,2012,U,I
20,10,,,,674,06311-01-007-000,1112,1115,0,0,1952,Good,C,1,1,None,0,,,3,1,,ONE-STORY,184000,4900,179100,179100,9,2011,Q,I
20,5,,,,674,06311-02-002-000,1112,1366,0,0,1951,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,200000,4500,195500,195500,8,2010,Q,I
20,5,,,,674,06311-02-011-000,1112,892,0,0,1952,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,212500,0,212500,212500,4,2012,Q,I
20,5,,,,674,06311-02-015-000,1112,1650,0,0,1952,AVG,C,1,1,Att/Det,5,,,3,2,,ONE-STORY,235100,4000,231100,231100,6,2011,Q,I
20,5,,,,674,06311-02-017-000,1112,1088,0,0,1952,AVG,C,1,1,Att,1,,,2,1,,ONE-STORY,167500,2000,165500,165500,5,2011,Q,I
20,5,,,,674,06311-02-018-000,1112,1115,0,0,1952,AVG,C,1,1,None,0,,,3,1,,ONE-STORY,197000,0,197000,197000,5,2011,Q,I
20,5,,,,674,06311-02-018-000,1112,1115,0,0,1952,AVG,C,1,1,None,0,,,3,1,,ONE-STORY,90000,0,90000,90000,1,2011,U,I
20,5,,,,674,06311-02-025-000,1112,1419,518,518,1953,AVG,C,1,1,Att,1,,,3,3,,ONE-STORY,257500,0,257500,257500,1,2012,Q,I
20,5,,,,674,06311-03-004-000,1112,1115,0,0,1952,AVG,C,1,1,Det,2,,,3,1,,ONE-STORY,192500,3000,189500,189500,9,2011,Q,I
20,5,,,,674,06311-03-004-000,1112,1115,0,0,1952,AVG,C,1,1,Det,2,,,3,1,,ONE-STORY,120000,0,120000,120000,7,2010,U,I
20,5,,,,674,06311-04-004-000,1112,1103,979,979,1952,AVG,C,1,1,Att,3,,,2,2,,ONE-STORY,260000,0,260000,260000,7,2011,Q,I
20,5,,,,674,06311-04-013-000,1112,1149,913,1034,1952,AVG,C,1,1,Att,2,,,3,2,,ONE-STORY,175000,0,175000,175000,6,2012,U,I
20,5,,,,674,06311-04-017-000,1112,1043,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,220000,0,220000,220000,2,2012,Q,I
20,5,,,,674,06311-04-017-000,1112,1043,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,130000,0,130000,130000,2,2011,U,I
20,5,,,,674,06311-04-025-000,1112,1579,0,0,1952,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,179900,0,179900,179900,8,2011,Q,I
20,5,,,,674,06311-04-032-000,1112,1088,0,0,1951,AVG,C,1,1,None,0,,,3,1,,ONE-STORY,137000,0,137000,137000,9,2011,U,I
20,5,,,,674,06311-04-035-000,1112,895,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,189000,4000,185000,185000,9,2010,Q,I
20,5,,,,674,06311-05-025-000,1112,868,0,0,1951,AVG,C,1,1,Att,1,,,2,1,,ONE-STORY,187500,5400,182100,182100,3,2011,Q,I
20,5,,,,674,06311-06-012-000,1112,1536,0,0,1951,AVG,C,1,1,Att,1,,,4,1,,ONE-STORY,247900,5000,242900,242900,4,2011,Q,I
20,5,,,,674,06311-07-004-000,1112,892,0,0,1952,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,189850,7400,182450,182450,4,2011,Q,I
20,5,,,,674,06311-07-007-000,1112,1247,0,0,1952,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,139900,0,139900,139900,7,2010,U,I
20,10,,,,674,06311-08-005-000,1112,892,0,0,1952,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,109000,0,109000,109000,8,2010,U,I
20,10,,,,674,06311-08-008-000,1112,892,0,0,1952,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,184000,3772,180228,180228,12,2011,Q,I
20,10,,,,674,06311-08-008-000,1112,892,0,0,1952,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,110000,0,110000,110000,9,2011,U,I
20,10,,,,674,06311-08-012-000,1112,1088,0,0,1952,Good,C,1,1,Det,2,,,3,1,,ONE-STORY,218000,4000,214000,214000,8,2010,Q,I
20,10,,,,674,06311-08-026-000,1112,1958,0,660,1967,AVG,C,1,1,Att,2,,,3,1,,TRI-LEVEL WITH BASEMENT,215000,0,215000,215000,7,2011,Q,I
20,5,,,,674,06311-09-011-000,1112,1212,0,0,1952,AVG,C,1,1,Att,3,,,3,1,,ONE-STORY,185000,0,185000,185000,11,2010,Q,I
20,5,,,,674,06311-09-019-000,1112,1428,0,0,1952,AVG,C,1,1,None,0,,,3,2,,ONE-STORY,167000,0,167000,167000,12,2011,U,I
20,5,,,,674,06311-09-025-000,1112,892,0,0,1952,AVG,C,1,1,Att,1,,,2,1,,ONE-STORY,205000,0,205000,205000,7,2010,Q,I
20,5,,,,674,06311-10-021-000,1112,1261,0,0,1951,AVG,C,1,1,None,0,,,3,1,,ONE-STORY,178700,0,178700,178700,12,2010,Q,I
20,5,,,,674,06311-10-029-000,1112,892,0,0,1952,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,179950,5394,174556,174556,3,2012,Q,I
20,5,,,,674,06311-11-020-000,1112,1088,0,0,1951,AVG,C,1,1,Det,2,,,2,1,,ONE-STORY,208000,0,208000,208000,8,2010,Q,I
20,5,,,,674,06311-11-030-000,1112,1316,0,0,1951,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,223500,0,223500,223500,5,2012,U,I
20,5,,,,674,06311-12-004-000,1112,1058,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,141500,0,141500,141500,3,2012,U,I
20,5,,,,674,06311-12-004-000,1112,1058,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,134334,0,134334,134334,9,2011,U,I
20,5,,,,674,06311-12-005-000,1112,892,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,200000,3000,197000,197000,9,2010,Q,I
20,5,,,,674,06311-12-008-000,1112,1365,0,0,1952,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,170000,0,170000,170000,10,2011,U,I
20,5,,,,674,06311-12-011-000,1112,1115,0,0,1951,Good,C,1,1,None,0,,,3,1,,ONE-STORY,218000,3000,215000,215000,5,2011,Q,I
20,5,,,,674,06311-12-011-000,1112,1115,0,0,1951,Good,C,1,1,None,0,,,3,1,,ONE-STORY,120000,0,120000,120000,10,2010,U,I
20,5,,,,674,06311-12-030-000,1112,895,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,119500,0,119500,119500,12,2011,U,I
20,5,,,,674,06311-13-010-000,1112,1275,0,0,1951,AVG,C,1,1,Det,2,,,3,1,,ONE-STORY,254000,0,254000,254000,6,2011,U,I
20,5,,,,674,06311-13-011-000,1112,849,0,0,1951,AVG,C,1,1,Att,1,,,2,1,,ONE-STORY,164000,0,164000,164000,12,2011,Q,I
20,5,,,,674,06311-14-003-000,1112,844,0,0,1951,AVG,C,1,1,Att,1,,,2,1,,ONE-STORY,164000,0,164000,164000,9,2011,Q,I
20,5,,,,674,06311-14-008-000,1112,1118,0,0,1952,AVG,C,1,1,Att,1,,,2,1,,ONE-STORY,166500,0,166500,166500,4,2012,Q,I
20,5,,,,674,06311-15-004-000,1112,1488,0,0,1951,Good,C,1,1,Att,1,,,3,2,,ONE-STORY,269500,0,269500,269500,5,2012,Q,I
20,5,,,,674,06311-15-005-000,1112,1113,0,0,1952,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,194500,3000,191500,191500,3,2011,Q,I
20,5,,,,674,06311-15-013-000,1112,1367,0,0,1951,AVG,C,1,1,None,0,,,3,1,,ONE-STORY,195000,2000,193000,193000,11,2010,Q,I
20,5,,,,674,06311-15-023-000,1112,1261,0,0,1952,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,215000,5000,210000,210000,8,2010,Q,I
20,5,,,,674,06311-15-025-000,1112,1118,0,0,1952,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,175000,0,175000,175000,8,2010,Q,I
20,5,,,,674,06311-16-003-000,1112,1334,0,0,1952,AVG,C,1,1,Det,2,,,2,2,,ONE-STORY,151100,0,151100,151100,4,2012,U,I
20,5,,,,674,06311-16-018-000,1112,876,830,876,1953,AVG,C,1,1,None,0,,,2,2,,ONE-STORY,150000,0,150000,150000,6,2012,U,I
20,5,,,,674,06311-17-008-000,1112,892,0,0,1952,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,214000,0,214000,214000,7,2011,Q,I
20,5,,,,674,06311-17-008-000,1112,892,0,0,1952,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,132000,0,132000,132000,4,2011,U,I
29,13,,,,673,06311-18-001-000,1112,1416,984,1093,1955,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,247000,3914,243086,243086,5,2012,Q,I
29,13,,,,673,06311-21-003-000,1112,1092,699,1092,1955,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,189500,0,189500,189500,4,2012,Q,I
39,5,,451,La Fontana,674,06312-00-018-018,1130,843,0,0,1964,AVG,C,1,1,None,0,,3,1,2,,MIDDLE UNIT,104000,0,104000,104000,7,2011,Q,I
39,5,,451,La Fontana,674,06312-00-021-021,1130,1154,0,0,1964,AVG,C,1,1,None,0,,3,2,2,,END UNIT,112500,0,112500,112500,8,2011,Q,I
39,5,,451,La Fontana,674,06312-00-022-022,1130,1167,0,0,1964,AVG,C,1,1,None,0,,3,2,2,,MIDDLE UNIT,102500,0,102500,102500,3,2012,Q,I
39,5,,451,La Fontana,674,06312-00-026-026,1130,843,0,0,1964,AVG,C,1,1,None,0,,4,1,2,,MIDDLE UNIT,114000,0,114000,114000,5,2011,Q,I
39,5,,451,La Fontana,674,06312-00-037-037,1130,1154,0,0,1964,AVG,C,1,1,None,0,,5,2,2,,END UNIT,102250,0,102250,102250,2,2012,Q,I
39,5,,451,La Fontana,674,06312-00-039-039,1130,1165,0,0,1964,AVG,C,1,1,None,0,,5,2,2,,MIDDLE UNIT,158500,4488,154012,154012,9,2010,Q,I
39,5,,451,La Fontana,674,06312-00-052-052,1130,1215,0,0,1964,AVG,C,1,1,None,0,,7,2,2,,END UNIT,130000,0,130000,130000,11,2011,Q,I
39,5,,451,La Fontana,674,06312-00-054-054,1130,1167,0,0,1964,AVG,C,1,1,None,0,,7,2,2,,MIDDLE UNIT,115000,0,115000,115000,7,2011,Q,I
39,5,,451,La Fontana,674,06312-00-061-061,1130,1154,0,0,1964,Good,C,1,1,None,0,,8,2,2,,END UNIT,155000,0,155000,155000,4,2012,Q,I
39,5,,451,La Fontana,674,06312-00-063-063,1130,1165,0,0,1964,AVG,C,1,1,None,0,,8,2,2,,MIDDLE UNIT,135000,0,135000,135000,3,2012,Q,I
39,5,,451,La Fontana,674,06312-00-069-069,1130,1154,0,0,1964,AVG,C,1,1,None,0,,9,2,2,,END UNIT,130000,0,130000,130000,7,2011,Q,I
39,5,,451,La Fontana,674,06312-00-075-075,1130,1117,0,0,1964,AVG,C,1,1,None,0,,10,2,2,,MIDDLE UNIT,135000,0,135000,135000,2,2011,Q,I
39,5,,451,La Fontana,674,06312-00-076-076,1130,1215,0,0,1964,AVG,C,1,1,None,0,,10,2,2,,END UNIT,144000,0,144000,144000,8,2011,Q,I
20,5,,,,674,06312-01-001-000,1112,1458,0,0,1953,AVG,C,1,1,None,0,,,4,2,,ONE-STORY,199500,8500,191000,191000,8,2011,Q,I
20,5,,,,674,06312-01-011-000,1112,920,0,0,1953,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,150000,0,150000,150000,10,2010,U,I
20,5,,,,674,06312-01-021-000,1112,920,0,0,1953,AVG,C,1,1,Det,1,,,3,1,,ONE-STORY,145000,0,145000,145000,8,2010,U,I
20,5,,,,674,06312-02-019-000,1112,1387,0,192,1951,AVG,C,1,1,None,0,,,4,1,,ONE-STORY,160000,0,160000,160000,5,2011,U,I
20,5,,,,674,06312-02-022-000,1112,1088,0,0,1951,AVG,C,1,1,None,0,,,2,1,,ONE-STORY,150000,0,150000,150000,10,2011,U,I
20,5,,,,674,06312-02-027-000,1112,1218,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,170000,4000,166000,166000,11,2011,Q,I
20,5,,,,674,06312-03-010-000,1112,1487,0,0,1951,AVG,C,1,1,None,0,,,3,2,,ONE-STORY,220000,6500,213500,213500,6,2012,Q,I
20,5,,,,674,06312-03-014-000,1112,1296,0,0,1951,AVG,C,1,1,Det,2,,,3,2,,ONE-STORY,173400,3000,170400,170400,3,2012,Q,I
20,5,,,,674,06312-03-031-000,1112,1256,0,0,1951,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,287250,0,287250,287250,11,2011,U,I
20,5,,,,674,06312-03-031-000,1112,1256,0,0,1951,Good,C,1,1,Att,1,,,3,1,,ONE-STORY,151000,0,151000,151000,6,2012,U,I
20,5,,,,674,06312-03-035-000,1112,892,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,199500,5321,194179,194179,5,2012,Q,I
20,5,,,,674,06312-03-035-000,1112,892,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,120000,0,120000,120000,2,2012,U,I
20,5,,,,674,06312-04-010-000,1112,1297,0,0,1950,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,230000,5000,225000,225000,6,2011,Q,I
20,5,,,,674,06312-04-027-000,1112,883,0,0,1951,AVG,C,1,1,Att,1,,,2,1,,ONE-STORY,206555,0,206555,206555,12,2010,U,I
20,5,,,,674,06312-05-001-000,1112,1337,0,853,1951,AVG,C,1,1,Att,3,,,3,2,,ONE-STORY,284900,0,284900,284900,6,2012,U,I
20,11,,,,674,06312-05-018-000,1112,2968,1266,2133,2006,AVG,B,1,2,Att,3,,,3,5,,TWO-STORY,590000,0,590000,590000,1,2011,U,I
20,5,,,,674,06312-06-006-000,1112,885,0,0,1949,AVG,C,1,1,Det,2,,,3,1,,ONE-STORY,194000,0,194000,194000,2,2011,Q,I
20,5,,,,674,06312-07-002-000,1112,1716,0,0,1949,AVG,C,1,1,Det,1,,,4,3,,ONE-STORY,260000,4000,256000,256000,8,2010,Q,I
20,5,,,,674,06312-07-004-000,1112,883,0,0,1949,Good,C,1,1,Det,2,,,3,1,,ONE-STORY,225000,0,225000,225000,6,2012,Q,I
20,5,,,,674,06312-07-004-000,1112,883,0,0,1949,Good,C,1,1,Det,2,,,3,1,,ONE-STORY,125000,0,125000,125000,9,2011,U,I
20,5,,,,674,06312-07-008-000,1112,922,0,0,1949,Good,C,1,1,Det,1,,,2,1,,ONE-STORY,220000,3900,216100,216100,7,2011,Q,I
20,5,,,,674,06312-07-019-000,1112,1174,0,0,1951,Good,C,1,1,None,0,,,3,1,,ONE-STORY,231000,0,231000,231000,6,2012,Q,I
20,5,,,,674,06312-09-007-000,1112,1289,0,0,1949,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,177500,0,177500,177500,5,2012,Q,I
20,11,,,,674,06312-09-015-000,1112,3394,1209,1512,2005,AVG,B,1,2,None,0,,,3,5,,TWO-STORY,757130,0,757130,757130,4,2012,Q,I
20,5,,,,674,06312-09-018-000,1112,1716,0,0,1949,AVG,C,1,1,Att,2,,,3,2,,ONE-STORY,257500,4000,253500,257500,11,2010,Q,I
20,5,,,,674,06312-09-024-000,1112,2593,0,0,2012,AVG,C,1,2,None,0,,,5,4,,TWO-STORY,200000,0,200000,200000,6,2011,Q,I
20,5,,,,674,06312-09-027-000,1112,1118,0,0,1949,AVG,C,1,1,None,0,,,3,1,,ONE-STORY,156400,0,156400,156400,2,2011,U,I
20,11,,,,674,06312-09-033-000,1112,3647,0,1874,2007,AVG,B,1,2,Att,2,,,3,4,,TWO-STORY,725000,0,725000,725000,10,2011,Q,I
20,11,,,,674,06312-09-034-000,1112,3596,1704,1820,2006,AVG,B,1,2,Det,2,,,4,5,,TWO-STORY,770000,0,770000,770000,7,2011,Q,I
20,11,,,,674,06312-10-014-000,1112,2557,1150,1275,2010,AVG,B,1,2,Det,3,,,3,4,,TWO-STORY,660000,0,660000,660000,7,2011,Q,I
20,5,,,,674,06312-10-022-000,1112,2990,0,1495,2012,AVG,B,1,2,Det,2,,,4,3,,TWO-STORY,217500,0,217500,217500,5,2012,Q,I
20,5,,,,674,06312-10-022-000,1112,2990,0,1495,2012,AVG,B,1,2,Det,2,,,4,3,,TWO-STORY,217500,0,217500,217500,6,2012,Q,V
674,,,,,674,06312-10-023-000,100,0,0,0,0,,,0,0,None,0,,,0,0,,,178000,0,178000,178000,5,2012,Q,I
20,11,,,,674,06312-10-025-000,1112,2244,1350,1500,2003,AVG,B,1,2,Att,3,,,5,3,,TWO-STORY,680000,0,680000,680000,10,2011,Q,I
20,5,,,,674,06312-10-030-000,1112,2026,860,957,2012,AVG,B,1,1,Att,2,,,3,4,,ONE-STORY,179900,0,179900,179900,2,2012,Q,V
20,5,,,,674,06312-10-030-000,1112,2026,860,957,2012,AVG,B,1,1,Att,2,,,3,4,,ONE-STORY,164000,0,164000,164000,3,2011,U,I
20,5,,,,674,06312-10-031-000,1112,987,0,0,1951,AVG,C,1,1,None,0,,,2,1,,ONE-STORY,171000,0,171000,171000,8,2010,U,I
20,5,,,,674,06312-11-018-000,1112,1079,720,720,1952,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,190000,0,190000,190000,4,2012,U,I
20,5,,,,674,06312-11-025-000,1112,1082,690,717,1951,AVG,C,1,1,Att,2,,,2,2,,ONE-STORY,270000,0,270000,270000,12,2010,Q,I
20,5,,,,674,06312-11-027-000,1112,712,641,712,1951,AVG,C,1,1,Att,1,,,2,2,,ONE-STORY,238850,0,238850,238850,8,2011,Q,I
20,11,,,,674,06312-11-029-000,1112,4027,1856,1954,2005,AVG,B,1,2,Att,3,,,4,6,,TWO-STORY,900000,1000,899000,899000,4,2011,Q,I
20,5,,,,674,06312-12-009-000,1112,983,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,115250,0,115250,115250,10,2011,U,I
20,11,,,,674,06312-12-012-000,1112,3746,0,0,2005,AVG,B,1,2,Det,4,,,5,5,,TWO-STORY,730000,0,730000,730000,7,2010,Q,I
20,5,,,,674,06312-12-019-000,1112,1233,0,0,1951,AVG,C,1,1,None,0,,,2,1,,ONE-STORY,177500,0,177500,177500,4,2011,Q,I
20,5,,,,674,06312-12-029-000,1112,1313,0,0,1951,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,240000,0,240000,240000,10,2010,Q,I
20,5,,,,674,06312-13-030-000,1112,2511,0,0,1956,Good,C,1,1,Att,3,,,4,3,,ONE-STORY,329000,0,329000,329000,11,2011,Q,I
20,5,,,,674,06312-13-030-000,1112,2511,0,0,1956,Good,C,1,1,Att,3,,,4,3,,ONE-STORY,181900,0,181900,181900,5,2011,U,I
20,5,,,,674,06312-14-016-000,1112,1199,0,0,1951,AVG,C,1,1,Det,2,,,3,2,,ONE-STORY,230000,4600,225400,225400,9,2011,Q,I
20,5,,,,674,06312-14-017-000,1112,1299,0,0,1954,AVG,C,1,1,Att,1,,,3,2,,ONE-STORY,229900,4000,225900,225900,3,2011,Q,I
20,11,,,,674,06312-15-006-000,1112,3634,0,1903,2011,AVG,B,1,2,Att,4,,,4,3,,TWO-STORY,140000,0,140000,140000,4,2011,Q,V
20,5,,,,674,06312-15-008-000,1112,1343,0,0,1951,AVG,C,1,1,Att,1,,,3,1,,ONE-STORY,195000,2800,192200,192200,6,2011,Q,I
20,5,,,,674,06312-15-011-000,1112,1309,0,0,1951,AVG,C,1,1,Att,1,,,3,3,,ONE-STORY,167000,5000,162000,162000,1,2012,Q,I
20,11,,,,674,06312-15-014-000,1112,1811,760,845,2011,AVG,B,1,2,Att,2,,,3,4,,TWO-STORY,569000,0,569000,569000,8,2011,Q,I
20,6,,,,675,06313-05-004-000,1112,2587,0,2587,2012,AVG,B,1,1,Att,2,,,2,2,,ONE-STORY,259900,0,259900,259900,1,2012,Q,I
20,6,,,,675,06313-05-004-000,1112,2587,0,2587,2012,AVG,B,1,1,Att,2,,,2,2,,ONE-STORY,259900,0,259900,259900,2,2012,Q,V
20,6,,,,675,06313-06-008-000,1112,1975,0,0,1952,AVG,C,1,1,Att,1,,,4,3,,TRI-LEVEL,275000,0,275000,275000,7,2010,Q,I
20,9,,,,675,06313-07-006-000,1112,1562,0,0,1954,AVG,C,1,1,Att/Det,3,,,3,2,,ONE-STORY,225000,6750,218250,218250,3,2012,Q,I
20,6,,,,675,06313-09-010-000,1112,3464,1350,1427,1952,AVG,C,1,1,Att,2,,,3,4,,ONE-STORY,420000,0,420000,420000,1,2011,Q,I
20,11,,,,675,06313-10-008-000,1112,4349,0,1942,2007,AVG,B,1,2,Att/Det,3,,,4,5,,TWO-STORY,875000,500,874500,874500,2,2011,Q,I
20,6,,,,675,06313-10-009-000,1112,1728,0,0,1951,Good,C,1,1,Det,2,,,3,2,,ONE-STORY,360000,0,360000,360000,5,2012,Q,I
20,6,,,,675,06313-10-009-000,1112,1728,0,0,1951,Good,C,1,1,Det,2,,,3,2,,ONE-STORY,210000,0,210000,210000,4,2011,U,I
20,11,,,,675,06313-10-012-000,1112,4040,1837,1837,2004,AVG,B,1,2,Att,3,,,4,5,,TWO-STORY,764000,0,764000,764000,3,2012,Q,I
20,6,,,,675,06313-11-003-000,1112,1047,0,0,1950,AVG,C,1,1,Det,1,,,3,2,,ONE-STORY,208000,0,208000,208000,5,2012,Q,I
